"교육청명","교육지원청명","유치원코드","유치원명","설립유형","독립편성학급수","오후재편성학급수","운영시간","독립편성참여원아수","오후재편성참여원아수","정규교사수","기간제교사수","강사수","공시차수","주소"
"서울특별시교육청","남부교육지원청","006b5238-ce41-4471-9ee3-4df8d24b5141","서울정심초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","39","0","0","3","20241","서울특별시 금천구 독산로78다길 89"
"서울특별시교육청","강동송파교육지원청","009c017d-43bd-4d9f-ac64-d217abdd570e","서울솔방울유치원","공립(단설)","5","0","07시00분~20시00분","90","","0","3","2","20241","서울특별시 송파구 오금로24길 25"
"서울특별시교육청","강동송파교육지원청","04a021da-cdd7-4e7e-a434-2b388c2f6b63","란키즈유치원","사립(사인)","0","3","08시00분~18시30분","","76","3","0","0","20241","서울특별시 송파구 새말로8길 22-5"
"서울특별시교육청","동부교육지원청","0764f8c8-364c-495b-9fbc-b389148b7b4f","서울신현초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","","36","0","0","2","20241","서울특별시 중랑구 봉화산로 188"
"서울특별시교육청","동부교육지원청","076db651-036b-4bee-80ba-09f0edb4a57a","서울신묵초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","32","0","0","2","20241","서울특별시 중랑구 동일로149길 46"
"서울특별시교육청","서부교육지원청","0783b5eb-4c00-4161-9c47-664336825e5a","다우림유치원","사립(사인)","0","3","08시00분~20시00분","0","60","3","0","0","20221","서울특별시 은평구 증산로21길 22"
"서울특별시교육청","서부교육지원청","08d485cb-06c8-4964-bf03-ed1b178ef3fd","서울소의초등학교병설유치원","공립(병설)","0","2","07시00분~19시00분","0","32","0","0","2","20241","서울특별시 마포구 마포대로24길 42"
"서울특별시교육청","북부교육지원청","0c4bc461-9f36-4d28-94e3-3dfb9c6cd4e3","서울상계초등학교병설유치원","공립(병설)","0","1","07시30분~19시30분","0","12","0","0","2","20241","서울특별시 노원구 상계로9길 39"
"서울특별시교육청","강동송파교육지원청","0f7d2827-8bb2-4a0c-9926-77fca1f60a54","서울송파위례유치원","공립(단설)","0","5","07시00분~20시00분","","86","0","0","5","20241","서울특별시 송파구 위례송파로 121"
"서울특별시교육청","북부교육지원청","12c109c2-23b7-4e98-a3e1-57e391f3a55a","서울월천초등학교병설유치원","공립(병설)","0","2","07시00분~19시00분","0","36","0","0","2","20241","서울특별시 도봉구 노해로70길 96"
"서울특별시교육청","강남서초교육지원청","16f86a3d-1aa1-471d-bcd4-a563853f8658","서울신구유치원","공립(단설)","0","3","07시30분~19시30분","","54","0","0","3","20241","서울특별시 강남구 압구정로18길 28"
"서울특별시교육청","강남서초교육지원청","18f5dfe2-27c7-47f3-af41-5a4a944a77fe","서울세명유치원","공립(단설)","0","5","07시30분~19시30분","","88","0","0","6","20241","서울특별시 강남구 자곡로 55"
"서울특별시교육청","강남서초교육지원청","196f00e6-793a-4f41-bcef-99bef725d1f3","한신유치원","사립(법인)","0","6","09시00분~17시00분","0","138","6","0","0","20241","서울특별시 서초구 잠원로3길 31"
"서울특별시교육청","강서양천교육지원청","1dfcc6e7-c6ff-4843-b970-cfba072320b4","서울강월초등학교병설유치원","공립(병설)","0","1","07시00분~19시00분","0","10","0","2","0","20231","서울특별시 양천구 신월로 97"
"서울특별시교육청","서부교육지원청","1ecec08c-ed16-b044-e053-0a32095ab044","서울연광초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","21","0","0","2","20241","서울특별시 은평구 연서로35길 37"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed17-b044-e053-0a32095ab044","서울원명초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","49","0","0","3","20241","서울특별시 서초구 고무래로 90-6"
"서울특별시교육청","서부교육지원청","1ecec08c-ed18-b044-e053-0a32095ab044","홍익대학교사범대학부속유치원","사립(법인)","","","09시00분~14시00분","","","","","","20241","서울특별시 마포구 성미산로 111"
"서울특별시교육청","성동광진교육지원청","1ecec08c-ed19-b044-e053-0a32095ab044","서울마장초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","27","0","0","3","20241","서울특별시 성동구 마장로35나길 31"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1c-b044-e053-0a32095ab044","서울우솔초등학교병설유치원","공립(병설)","0","4","07시30분~19시30분","0","57","0","0","5","20241","서울특별시 서초구 양재대로2길 74"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1d-b044-e053-0a32095ab044","서울언주초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","","52","0","0","3","20241","서울특별시 강남구 남부순환로363길 19"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1e-b044-e053-0a32095ab044","서울개원초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","54","0","2","1","20241","서울특별시 강남구 선릉로 29"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ed2b-b044-e053-0a32095ab044","한별유치원","사립(사인)","0","5","08시00분~18시00분","","99","5","0","0","20241","서울특별시 관악구 남부순환로144길 65"
"서울특별시교육청","남부교육지원청","1ecec08c-ed2e-b044-e053-0a32095ab044","서울백산초등학교병설유치원","공립(병설)","0","3","07시00분~20시00분","","43","0","0","3","20241","서울특별시 금천구 시흥대로38길 78"
"서울특별시교육청","남부교육지원청","1ecec08c-ed30-b044-e053-0a32095ab044","성모유치원","사립(법인)","0","3","09시50분~18시00분","0","75","3","0","0","20241","서울특별시 영등포구 가마산로89길 7"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ed7f-b044-e053-0a32095ab044","새서울유치원","사립(사인)","0","2","08시00분~18시00분","","45","1","0","0","20241","서울특별시 양천구 목동서로 340"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ed80-b044-e053-0a32095ab044","샘터유치원","사립(사인)","0","4","08시00분~19시00분","0","105","4","0","0","20241","서울특별시 양천구 신월로 99"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ed81-b044-e053-0a32095ab044","서울경인유치원","공립(단설)","6","0","07시30분~19시30분","75","","0","0","6","20241","서울특별시 양천구 안양천로 1009"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ed82-b044-e053-0a32095ab044","서울공항초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","47","0","0","4","20241","서울특별시 강서구 마곡서1로 68"
"서울특별시교육청","동부교육지원청","1ecec08c-ed83-b044-e053-0a32095ab044","새일문유치원","사립(사인)","0","2","09시00분~19시30분","","59","4","0","0","20241","서울특별시 동대문구 장한로 165"
"서울특별시교육청","동부교육지원청","1ecec08c-ed85-b044-e053-0a32095ab044","서울중곡초등학교병설유치원","공립(병설)","4","0","07시00분~20시00분","61","","0","0","4","20241","서울특별시 중랑구 면목로23길 20"
"서울특별시교육청","북부교육지원청","1ecec08c-ed86-b044-e053-0a32095ab044","한울유치원","사립(사인)","0","1","08시00분~17시00분","","23","2","0","0","20211","서울특별시 노원구 덕릉로122길 12-6"
"서울특별시교육청","북부교육지원청","1ecec08c-ed87-b044-e053-0a32095ab044","햇살유치원","사립(사인)","0","4","08시00분~20시00분","","86","4","0","0","20241","서울특별시 도봉구 우이천로32길 38"
"서울특별시교육청","북부교육지원청","1ecec08c-ed88-b044-e053-0a32095ab044","효천유치원","사립(사인)","0","4","07시50분~19시00분","0","91","4","0","0","20241","서울특별시 노원구 중계로18길 14"
"서울특별시교육청","강동송파교육지원청","1ecec08c-ed94-b044-e053-0a32095ab044","꿀벌유치원","사립(사인)","0","4","08시00분~18시00분","","100","4","0","0","20241","서울특별시 송파구 양산로8길 8"
"서울특별시교육청","북부교육지원청","1ecec08c-ee11-b044-e053-0a32095ab044","행복한유치원","사립(사인)","0","2","07시30분~19시30분","0","47","2","0","1","20241","서울특별시 도봉구 시루봉로6길 86"
"서울특별시교육청","서부교육지원청","1ecec08c-ee12-b044-e053-0a32095ab044","성아유치원","사립(사인)","0","2","07시00분~20시00분","0","74","2","0","0","20241","서울특별시 은평구 응암로14길 21"
"서울특별시교육청","서부교육지원청","1ecec08c-ee13-b044-e053-0a32095ab044","성균관유치원","사립(사인)","0","1","07시00분~20시00분","","121","5","0","0","20241","서울특별시 은평구 연서로27길 23"
"서울특별시교육청","서부교육지원청","1ecec08c-ee3d-b044-e053-0a32095ab044","동산유치원","사립(법인)","0","5","07시30분~19시30분","0","101","5","0","0","20241","서울특별시 은평구 증산서길 53-9"
"서울특별시교육청","중부교육지원청","1ecec08c-ee46-b044-e053-0a32095ab044","강변유치원","사립(법인)","2","0","09시00분~17시00분","34","0","2","0","0","20241","서울특별시 용산구 이촌로84길 9-7"
"서울특별시교육청","성북강북교육지원청","1ecec08c-ee4e-b044-e053-0a32095ab044","개동유치원","사립(법인)","0","3","07시00분~20시00분","","51","3","0","1","20241","서울특별시 성북구 보국문로 143"
"서울특별시교육청","성북강북교육지원청","1ecec08c-ee4f-b044-e053-0a32095ab044","영광유치원","사립(사인)","0","4","07시30분~19시30분","","108","4","0","0","20241","서울특별시 성북구 북악산로 913"
"서울특별시교육청","성북강북교육지원청","1ecec08c-ee50-b044-e053-0a32095ab044","은영유치원","사립(법인)","0","4","09시00분~18시00분","","94","4","0","0","20241","서울특별시 성북구 보문사길 18"
"서울특별시교육청","강서양천교육지원청","1ecec08c-eec6-b044-e053-0a32095ab044","한나유치원","사립(사인)","0","2","07시00분~20시00분","0","55","2","0","0","20241","서울특별시 강서구 금낭화로 287-19"
"서울특별시교육청","강서양천교육지원청","1ecec08c-eec7-b044-e053-0a32095ab044","화곡유치원","사립(법인)","0","1","08시00분~18시00분","0","13","1","0","0","20231","서울특별시 강서구 까치산로 60"
"서울특별시교육청","남부교육지원청","1ecec08c-eecb-b044-e053-0a32095ab044","정훈유치원","사립(사인)","0","4","08시00분~19시00분","","105","4","0","0","20241","서울특별시 구로구 경인로 382"
"서울특별시교육청","남부교육지원청","1ecec08c-eecc-b044-e053-0a32095ab044","큰나무유치원","사립(사인)","0","5","09시00분~18시00분","0","107","5","0","0","20241","서울특별시 영등포구 도신로 31"
"서울특별시교육청","남부교육지원청","1ecec08c-eecd-b044-e053-0a32095ab044","평강유치원","사립(사인)","0","4","07시30분~19시30분","","88","4","0","0","20241","서울특별시 영등포구 신길로 27"
"서울특별시교육청","북부교육지원청","1ecec08c-eecf-b044-e053-0a32095ab044","선희유치원","사립(사인)","0","2","08시00분~19시00분","","42","2","0","0","20241","서울특별시 도봉구 해등로 241"
"서울특별시교육청","북부교육지원청","1ecec08c-eed0-b044-e053-0a32095ab044","슬기유치원","사립(사인)","0","8","07시00분~22시00분","0","181","9","0","1","20241","서울특별시 도봉구 도봉로180나길 33-29"
"서울특별시교육청","서부교육지원청","1ecec08c-eed5-b044-e053-0a32095ab044","서울마포초등학교병설유치원","공립(병설)","0","3","07시30분~20시00분","","52","0","0","3","20241","서울특별시 마포구 도화2길 64"
"서울특별시교육청","서부교육지원청","1ecec08c-eed6-b044-e053-0a32095ab044","서울상암초등학교병설유치원","공립(병설)","3","0","07시30분~19시30분","42","","0","0","3","20241","서울특별시 마포구 월드컵북로 353"
"서울특별시교육청","서부교육지원청","1ecec08c-eed7-b044-e053-0a32095ab044","서울신도초등학교병설유치원","공립(병설)","0","1","07시00분~19시00분","0","9","0","0","2","20241","서울특별시 은평구 진관1로 77-23"
"서울특별시교육청","서부교육지원청","1ecec08c-eed8-b044-e053-0a32095ab044","서일유치원","사립(사인)","0","5","07시00분~20시00분","","112","5","0","0","20241","서울특별시 마포구 새터산16길 14"
"서울특별시교육청","성동광진교육지원청","1ecec08c-eee1-b044-e053-0a32095ab044","선경유치원","사립(법인)","0","4","09시00분~18시00분","0","94","0","4","0","20241","서울특별시 광진구 뚝섬로66길 14"
"서울특별시교육청","성동광진교육지원청","1ecec08c-eee2-b044-e053-0a32095ab044","성산유치원","사립(법인)","0","3","07시00분~19시00분","","41","2","1","0","20241","서울특별시 광진구 뚝섬로59길 18"
"서울특별시교육청","성동광진교육지원청","1ecec08c-eee4-b044-e053-0a32095ab044","프라임유치원","사립(사인)","0","8","08시00분~19시00분","","163","7","1","0","20241","서울특별시 광진구 광나루로56길 5"
"서울특별시교육청","강동송파교육지원청","1ecec08c-eee8-b044-e053-0a32095ab044","서울신천초등학교병설유치원","공립(병설)","0","3","07시00분~20시00분","","47","0","0","3","20241","서울특별시 송파구 올림픽로 215"
"서울특별시교육청","강동송파교육지원청","1ecec08c-eeec-b044-e053-0a32095ab044","장미유치원","사립(법인)","0","3","08시00분~19시00분","0","55","3","0","0","20241","서울특별시 송파구 올림픽로35길 118"
"서울특별시교육청","서부교육지원청","1ecec08c-ef03-b044-e053-0a32095ab044","연유치원","사립(사인)","0","5","07시30분~19시30분","","66","2","0","0","20241","서울특별시 서대문구 명지대길 39-4"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ef04-b044-e053-0a32095ab044","도곡렉슬유치원","사립(사인)","0","2","08시30분~18시00분","","42","2","0","1","20241","서울특별시 강남구 선릉로 221"
"서울특별시교육청","성북강북교육지원청","1ecec08c-ef05-b044-e053-0a32095ab044","두산효자유치원","사립(사인)","0","3","07시30분~19시30분","0","79","3","0","0","20241","서울특별시 성북구 화랑로48길 16"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ef06-b044-e053-0a32095ab044","동원유치원","사립(사인)","0","2","07시30분~20시00분","0","40","1","0","0","20241","서울특별시 관악구 행운1길 96"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ef08-b044-e053-0a32095ab044","서울관악초등학교병설유치원","공립(병설)","0","2","07시00분~20시00분","0","30","0","0","3","20241","서울특별시 관악구 청룡4길 49"
"서울특별시교육청","북부교육지원청","1ecec08c-ef26-b044-e053-0a32095ab044","키즈위즈유치원","사립(사인)","0","1","08시00분~18시00분","0","20","1","0","0","20241","서울특별시 노원구 덕릉로86길 65"
"서울특별시교육청","성북강북교육지원청","1ecec08c-ef38-b044-e053-0a32095ab044","새싹유치원","사립(법인)","0","5","08시00분~19시00분","0","85","3","0","2","20241","서울특별시 성북구 정릉로 282"
"서울특별시교육청","강동송파교육지원청","1ecec08c-ef39-b044-e053-0a32095ab044","한영중고등학교병설한영유치원","사립(법인)","0","7","09시00분~17시00분","0","191","0","7","0","20241","서울특별시 강동구 동남로 832"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ef9b-b044-e053-0a32095ab044","서울월촌초등학교병설유치원","공립(병설)","0","4","07시30분~19시30분","","61","0","0","4","20241","서울특별시 양천구 목동중앙로 132"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ef9c-b044-e053-0a32095ab044","선미유치원","사립(법인)","0","4","08시00분~18시00분","0","77","4","0","0","20241","서울특별시 강서구 까치산로2길 43"
"서울특별시교육청","남부교육지원청","1ecec08c-efa0-b044-e053-0a32095ab044","미림유치원","사립(사인)","0","2","07시20분~19시20분","0","66","3","0","0","20241","서울특별시 구로구 개봉로18길 37"
"서울특별시교육청","동부교육지원청","1ecec08c-efaa-b044-e053-0a32095ab044","예일유치원","사립(사인)","0","6","08시00분~18시00분","0","128","6","0","0","20241","서울특별시 동대문구 사가정로 190"
"서울특별시교육청","남부교육지원청","1ecec08c-efb3-b044-e053-0a32095ab044","은하유치원","사립(법인)","0","3","08시50분~18시30분","","72","3","0","0","20241","서울특별시 영등포구 당산로28길 11"
"서울특별시교육청","동작관악교육지원청","1ecec08c-efbf-b044-e053-0a32095ab044","서울은로초등학교병설유치원","공립(병설)","0","3","09시00분~19시00분","0","56","0","0","4","20221","서울특별시 동작구 서달로 115"
"서울특별시교육청","동작관악교육지원청","1ecec08c-efc0-b044-e053-0a32095ab044","서울은천초등학교병설유치원","공립(병설)","0","4","07시00분~20시00분","","65","0","1","3","20241","서울특별시 관악구 은천로 69"
"서울특별시교육청","동작관악교육지원청","1ecec08c-efc2-b044-e053-0a32095ab044","예림유치원","사립(사인)","0","1","07시00분~19시00분","0","11","0","0","0","20221","서울특별시 동작구 현충로 151"
"서울특별시교육청","북부교육지원청","1ecec08c-efcc-b044-e053-0a32095ab044","보나유치원","사립(법인)","0","3","07시00분~20시00분","","78","3","0","0","20241","서울특별시 도봉구 해등로 307"
"서울특별시교육청","북부교육지원청","1ecec08c-efcd-b044-e053-0a32095ab044","공릉 사라유치원","사립(사인)","5","0","07시30분~19시00분","76","0","5","0","0","20241","서울특별시 노원구 동일로198가길 13"
"서울특별시교육청","북부교육지원청","1ecec08c-efce-b044-e053-0a32095ab044","상원유치원","사립(사인)","0","5","07시00분~19시00분","","73","5","0","0","20241","서울특별시 노원구 노원로19길 33"
"서울특별시교육청","북부교육지원청","1ecec08c-efcf-b044-e053-0a32095ab044","서울수락초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","20","0","0","3","20241","서울특별시 노원구 동일로 1745"
"서울특별시교육청","북부교육지원청","1ecec08c-efd7-b044-e053-0a32095ab044","육사유치원","사립(사인)","0","2","07시30분~19시30분","0","42","2","0","0","20241","서울특별시 노원구 화랑로 564"
"서울특별시교육청","북부교육지원청","1ecec08c-efd9-b044-e053-0a32095ab044","정의유치원","사립(법인)","0","5","07시30분~19시30분","","104","6","0","0","20241","서울특별시 도봉구 노해로49길 69"
"서울특별시교육청","북부교육지원청","1ecec08c-efda-b044-e053-0a32095ab044","청아유치원","사립(사인)","0","2","07시30분~19시20분","","72","2","0","0","20241","서울특별시 도봉구 노해로69가길 11"
"서울특별시교육청","서부교육지원청","1ecec08c-efe0-b044-e053-0a32095ab044","배영유치원","사립(사인)","0","3","08시00분~20시00분","0","77","3","0","0","20241","서울특별시 마포구 잔다리로6길 11"
"서울특별시교육청","성북강북교육지원청","1ecec08c-efed-b044-e053-0a32095ab044","영암유치원","사립(법인)","0","3","09시00분~20시00분","","70","3","0","0","20241","서울특별시 성북구 안암로7길 66"
"서울특별시교육청","성북강북교육지원청","1ecec08c-efee-b044-e053-0a32095ab044","성신유치원","사립(법인)","0","3","08시00분~18시00분","0","71","2","1","0","20241","서울특별시 성북구 보문로34다길 2"
"서울특별시교육청","강남서초교육지원청","1ecec08c-efef-b044-e053-0a32095ab044","영동제일유치원","사립(사인)","0","4","09시00분~17시00분","","97","4","0","0","20241","서울특별시 강남구 삼성로120길 28"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00c-b044-e053-0a32095ab044","석문유치원","사립(법인)","4","0","09시00분~18시00분","97","","4","0","0","20241","서울특별시 서초구 서초대로64길 73"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00d-b044-e053-0a32095ab044","여나유치원","사립(사인)","0","4","09시00분~17시00분","","96","4","0","0","20241","서울특별시 서초구 서초중앙로 200"
"서울특별시교육청","중부교육지원청","1ecec08c-f023-b044-e053-0a32095ab044","서울충무초등학교병설유치원","공립(병설)","1","1","08시00분~20시00분","11","10","0","0","3","20241","서울특별시 중구 퇴계로50길 13"
"서울특별시교육청","중부교육지원청","1ecec08c-f024-b044-e053-0a32095ab044","서울한남초등학교병설유치원","공립(병설)","0","1","07시00분~19시00분","","17","0","0","2","20241","서울특별시 용산구 한남대로 112"
"서울특별시교육청","중부교육지원청","1ecec08c-f025-b044-e053-0a32095ab044","영락유치원","사립(법인)","0","2","07시00분~22시00분","0","42","2","0","0","20241","서울특별시 중구 수표로 33"
"서울특별시교육청","중부교육지원청","1ecec08c-f026-b044-e053-0a32095ab044","옥인유치원","사립(사인)","0","3","07시00분~20시00분","0","51","2","0","1","20241","서울특별시 종로구 자하문로 69"
"서울특별시교육청","중부교육지원청","1ecec08c-f04b-b044-e053-0a32095ab044","충신유치원","사립(사인)","7","0","09시00분~18시30분","146","0","6","1","4","20241","서울특별시 용산구 이촌로71길 14"
"서울특별시교육청","북부교육지원청","1ecec08c-f050-b044-e053-0a32095ab044","예랑유치원","사립(사인)","0","2","09시00분~19시00분","0","2","2","1","1","20211","서울특별시 도봉구 해등로4길 9"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f051-b044-e053-0a32095ab044","서울장곡초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","48","0","0","4","20241","서울특별시 성북구 장월로23길 16"
"서울특별시교육청","남부교육지원청","1ecec08c-f052-b044-e053-0a32095ab044","서울세곡초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","","31","0","3","0","20241","서울특별시 구로구 고척로33길 34"
"서울특별시교육청","동부교육지원청","1ecec08c-f053-b044-e053-0a32095ab044","서울면동초등학교병설유치원","공립(병설)","3","0","07시30분~19시30분","44","","0","0","3","20241","서울특별시 중랑구 면목로57길 32"
"서울특별시교육청","동부교육지원청","1ecec08c-f054-b044-e053-0a32095ab044","삼성유치원","사립(사인)","0","8","08시00분~18시30분","","182","9","0","0","20241","서울특별시 동대문구 사가정로 65"
"서울특별시교육청","남부교육지원청","1ecec08c-f081-b044-e053-0a32095ab044","참사랑유치원","사립(사인)","0","6","08시00분~18시00분","","146","5","0","2","20241","서울특별시 금천구 벚꽃로 73"
"서울특별시교육청","북부교육지원청","1ecec08c-f082-b044-e053-0a32095ab044","온누리유치원","사립(사인)","6","0","07시30분~19시30분","115","0","4","0","2","20241","서울특별시 노원구 동일로227길 47"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f0da-b044-e053-0a32095ab044","서울자양초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","54","0","0","3","20241","서울특별시 광진구 아차산로44길 26"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f0f6-b044-e053-0a32095ab044","길물빛유치원","사립(사인)","0","3","09시00분~22시00분","0","74","3","0","0","20241","서울특별시 강북구 인수봉로 260"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f123-b044-e053-0a32095ab044","준현유치원","사립(사인)","6","0","08시00분~19시00분","132","","6","0","0","20241","서울특별시 강동구 성내로3가길 61"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f124-b044-e053-0a32095ab044","서울신성초등학교병설유치원","공립(병설)","0","5","07시30분~19시30분","0","72","0","0","5","20241","서울특별시 관악구 신림로 114"
"서울특별시교육청","북부교육지원청","1ecec08c-f12b-b044-e053-0a32095ab044","꽃동산유치원","사립(법인)","1","0","09시00분~18시00분","15","0","0","0","0","20241","서울특별시 노원구 공릉로 257"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f12c-b044-e053-0a32095ab044","고덕유치원","사립(법인)","0","3","09시00분~18시00분","0","60","0","3","0","20241","서울특별시 강동구 구천면로 645"
"서울특별시교육청","서부교육지원청","1ecec08c-f13b-b044-e053-0a32095ab044","서울진관유치원","공립(단설)","0","5","07시30분~19시30분","0","61","0","5","0","20241","서울특별시 은평구 진관2로 111-16"
"서울특별시교육청","서부교육지원청","1ecec08c-f13c-b044-e053-0a32095ab044","서울은빛유치원","공립(단설)","0","7","07시10분~20시00분","0","93","0","0","7","20241","서울특별시 은평구 진관3로 73-11"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f199-b044-e053-0a32095ab044","서울공진초등학교병설유치원","공립(병설)","0","3","07시00분~19시00분","","39","0","0","4","20241","서울특별시 강서구 마곡서로 33"
"서울특별시교육청","서부교육지원청","1ecec08c-f19a-b044-e053-0a32095ab044","선일유치원","사립(법인)","0","2","09시30분~18시00분","0","59","0","0","2","20241","서울특별시 은평구 갈현로29길 27"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1a0-b044-e053-0a32095ab044","서울상도유치원","공립(단설)","0","4","07시30분~19시30분","0","72","0","0","4","20241","서울특별시 동작구 만양로3길 48"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1ad-b044-e053-0a32095ab044","총신대부속유치원","사립(법인)","0","2","08시00분~18시00분","0","45","2","0","0","20241","서울특별시 동작구 사당로 143"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1af-b044-e053-0a32095ab044","현대유치원","사립(사인)","0","6","08시00분~19시00분","","147","6","0","0","20241","서울특별시 관악구 관악로40길 55"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b3-b044-e053-0a32095ab044","서울개봉초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","51","0","0","4","20241","서울특별시 구로구 개봉로16길 30-11"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b4-b044-e053-0a32095ab044","서울영서초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","","26","0","0","3","20241","서울특별시 구로구 도림로20길 57"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b5-b044-e053-0a32095ab044","서울윤중초등학교병설유치원","공립(병설)","0","3","07시20분~19시20분","","43","0","0","4","20241","서울특별시 영등포구 여의나루로2길 14"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f1c6-b044-e053-0a32095ab044","광남유치원","사립(사인)","0","6","08시00분~18시30분","","127","6","0","0","20241","서울특별시 광진구 아차산로70길 40"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f1fa-b044-e053-0a32095ab044","보라유치원","사립(사인)","5","0","07시30분~19시30분","105","","5","0","0","20241","서울특별시 강서구 공항대로39길 100"
"서울특별시교육청","동부교육지원청","1ecec08c-f1fc-b044-e053-0a32095ab044","서울전동초등학교병설유치원","공립(병설)","0","4","07시20분~19시20분","","46","3","1","0","20241","서울특별시 동대문구 전농로16길 61"
"서울특별시교육청","동부교육지원청","1ecec08c-f1fe-b044-e053-0a32095ab044","신일유치원","사립(사인)","0","1","07시30분~19시30분","","20","3","0","1","20241","서울특별시 중랑구 면목로44길 55"
"서울특별시교육청","북부교육지원청","1ecec08c-f200-b044-e053-0a32095ab044","학여울유치원","사립(사인)","0","6","07시30분~19시30분","","6","13","0","0","20241","서울특별시 노원구 동일로207길 186"
"서울특별시교육청","북부교육지원청","1ecec08c-f201-b044-e053-0a32095ab044","효자유치원","사립(사인)","0","6","07시00분~20시00분","0","111","4","3","0","20241","서울특별시 노원구 마들로 111"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f209-b044-e053-0a32095ab044","우일유치원","사립(사인)","0","11","07시40분~19시00분","","252","12","0","0","20241","서울특별시 송파구 토성로 38-6"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f20a-b044-e053-0a32095ab044","석촌유치원","사립(사인)","0","10","08시40분~16시40분","","221","10","0","0","20241","서울특별시 송파구 백제고분로40길 20"
"서울특별시교육청","서부교육지원청","1ecec08c-f27b-b044-e053-0a32095ab044","서울상지초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","","44","0","0","4","20241","서울특별시 마포구 월드컵로42길 30"
"서울특별시교육청","서부교육지원청","1ecec08c-f27c-b044-e053-0a32095ab044","대진유치원","사립(법인)","5","0","07시00분~20시00분","69","0","3","0","2","20241","서울특별시 마포구 성미산로11길 36"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f289-b044-e053-0a32095ab044","예슬유치원","사립(사인)","0","5","08시00분~18시00분","","137","5","0","0","20241","서울특별시 강동구 상암로 11"
"서울특별시교육청","동부교육지원청","1ecec08c-f29a-b044-e053-0a32095ab044","로뎅유치원","사립(사인)","0","1","07시00분~20시00분","0","20","1","1","0","20241","서울특별시 중랑구 봉화산로 90"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f320-b044-e053-0a32095ab044","원일유치원","사립(법인)","0","6","07시30분~19시30분","","101","6","0","0","20241","서울특별시 양천구 목동동로 350"
"서울특별시교육청","남부교육지원청","1ecec08c-f321-b044-e053-0a32095ab044","나비유치원","사립(사인)","0","2","09시30분~17시30분","0","40","1","0","0","20221","서울특별시 구로구 고척로 30"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f331-b044-e053-0a32095ab044","어린이회관유치원","사립(법인)","0","8","08시50분~18시40분","","161","8","0","0","20241","서울특별시 광진구 광나루로 441"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f332-b044-e053-0a32095ab044","영화유치원","사립(사인)","0","2","07시50분~19시30분","0","60","2","0","0","20241","서울특별시 광진구 영화사로 105"
